row,url,status,destination,note
767,https://www.msm.digital/project/obi-influencer-campaign/,mapped,case-msm-obi-influencer-campaign-en.casesPageBuilder.results.description,
768,https://www.msm.digital/project/obi-influencer-campaign/,mapped,case-msm-obi-influencer-campaign-en.casesPageBuilder.contact.subtitle,
769,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.seo.title,
770,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.seo.description,
771,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.title,
772,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.subtitle,
773,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.casesPageBuilder.challenge.description,
774,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.casesPageBuilder.challenge.solution,
775,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.casesPageBuilder.results.quote,
776,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.casesPageBuilder.results.description,
777,https://www.msm.digital/project/ernst-klett-verlag-printed-content-enrichment/,mapped,case-msm-ernst-klett-verlag-printed-content-enrichment-en.casesPageBuilder.contact.subtitle,
778,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.seo.title,
779,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.seo.description,
780,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.title,
781,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.subtitle,
782,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.casesPageBuilder.challenge.description,
783,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.casesPageBuilder.challenge.solution,
784,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.casesPageBuilder.results.quote,
785,https://www.msm.digital/project/ea-sims4-influencer-marketing/,editorial-note,,Not public copy; no missing result or quotation fabricated.
786,https://www.msm.digital/project/ea-sims4-influencer-marketing/,mapped,case-msm-ea-sims4-influencer-marketing-en.casesPageBuilder.contact.subtitle,
787,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.seo.title,
788,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.seo.description,
789,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.title,
790,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.subtitle,
791,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.casesPageBuilder.challenge.description,
792,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.casesPageBuilder.challenge.solution,
793,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.casesPageBuilder.results.quote,
794,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,editorial-note,,Not public copy; no missing result or quotation fabricated.
795,https://www.msm.digital/project/sparkasse-reviews-and-ratings-strategy/,mapped,case-msm-sparkasse-reviews-and-ratings-strategy-en.casesPageBuilder.contact.subtitle,
796,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.seo.title,
797,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.seo.description,
798,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.title,
799,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.subtitle,
800,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.casesPageBuilder.challenge.description,
801,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.casesPageBuilder.challenge.solution,
802,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.casesPageBuilder.results.quote,
803,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.casesPageBuilder.results.description,
804,https://www.msm.digital/project/hisense-uefa-cashback/,mapped,case-msm-hisense-uefa-cashback-en.casesPageBuilder.contact.subtitle,
805,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.seo.title,
806,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.seo.description,
807,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.title,
808,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.subtitle,
809,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.casesPageBuilder.challenge.description,
810,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.casesPageBuilder.challenge.solution,
811,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.casesPageBuilder.results.quote,
812,https://www.msm.digital/project/ring-retail-marketing/,editorial-note,,Not public copy; no missing result or quotation fabricated.
813,https://www.msm.digital/project/ring-retail-marketing/,mapped,case-msm-ring-retail-marketing-en.casesPageBuilder.contact.subtitle,
814,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.seo.title,
815,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.seo.description,
816,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.title,
817,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.subtitle,
818,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.casesPageBuilder.challenge.description,
819,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.casesPageBuilder.challenge.solution,
820,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.casesPageBuilder.results.quote,
821,https://www.msm.digital/project/parrot-retail-marketing/,editorial-note,,Not public copy; no missing result or quotation fabricated.
822,https://www.msm.digital/project/parrot-retail-marketing/,mapped,case-msm-parrot-retail-marketing-en.casesPageBuilder.contact.subtitle,
823,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.seo.title,
824,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.seo.description,
825,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.title,
826,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.subtitle,
827,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.casesPageBuilder.challenge.description,
828,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.casesPageBuilder.results.quote,
829,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.casesPageBuilder.challenge.solution,
830,https://www.msm.digital/project/reifen-helm-digital-marketing/,mapped,case-msm-reifen-helm-digital-marketing-en.casesPageBuilder.contact.subtitle,
831,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.seo.title,
832,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.seo.description,
833,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.title,
834,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.subtitle,
835,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.casesPageBuilder.challenge.description,
836,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.casesPageBuilder.results.quote,
837,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.casesPageBuilder.challenge.solution,
838,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,editorial-note,,Not public copy; no missing result or quotation fabricated.
839,https://www.msm.digital/project/merlin-entertainments-sea-life-digital-queue-entertainment/,mapped,case-msm-merlin-entertainments-sea-life-digital-queue-entertainment-en.casesPageBuilder.contact.subtitle,
840,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.seo.title,
841,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.seo.description,
842,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.title,
843,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.subtitle,
844,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.casesPageBuilder.challenge.description,
845,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.casesPageBuilder.results.quote,
846,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.casesPageBuilder.results.description,
847,https://www.msm.digital/project/anker-and-soundcore-retail-space-experience/,mapped,case-msm-anker-and-soundcore-retail-space-experience-en.casesPageBuilder.contact.subtitle,
848,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.seo.title,
849,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.seo.description,
850,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.title,
851,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.subtitle,
852,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.casesPageBuilder.challenge.description,
853,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.casesPageBuilder.results.quote,
854,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.casesPageBuilder.challenge.solution,
855,https://www.msm.digital/project/expert-augmented-reality-product-experience/,mapped,case-msm-expert-augmented-reality-product-experience-en.casesPageBuilder.contact.subtitle,
856,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.seo.title,
857,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.seo.description,
858,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.title,
859,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.subtitle,
860,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.casesPageBuilder.challenge.description,
861,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.casesPageBuilder.results.quote,
862,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.casesPageBuilder.challenge.solution,
863,https://www.msm.digital/project/tiktok-influencer-campaign/,mapped,case-msm-tiktok-influencer-campaign-en.casesPageBuilder.contact.subtitle,
864,https://www.msm.digital/project/hermes-arzneimittel-employer-branding/,mapped,case-msm-hermes-arzneimittel-employer-branding-en.seo.title,
865,https://www.msm.digital/project/hermes-arzneimittel-employer-branding/,mapped,case-msm-hermes-arzneimittel-employer-branding-en.seo.description,
866,https://www.msm.digital/project/hermes-arzneimittel-employer-branding/,mapped,case-msm-hermes-arzneimittel-employer-branding-en.title,
